"wavelength_410,wavelength_435,wavelength_460,wavelength_485,wavelength_510,wavelength_535,wavelength_560,wavelength_585,wavelength_610,wavelength_645,wavelength_680,wavelength_705,wavelength_730,wavelength_760,wavelength_810,wavelength_860,wavelength_900,wavelength_940,label"
"61.407,129.792,165.231,138.84,62.099,29.158,29.702,66.553,126.819,198.232,152.294,93.894,41.965,13.198,0.0,0.0,0.0,4.434,magenta"
"214.77,217.693,194.189,177.996,176.106,184.721,168.911,172.508,203.025,206.33,219.697,201.122,217.888,215.696,187.935,169.978,180.43,199.719,white"
"0.236,2.632,0.0,2.25,6.521,19.146,53.987,142.734,216.801,219.739,110.733,44.581,9.516,0.0,1.67,0.0,0.304,0.0,red"
"53.756,173.184,221.015,156.346,60.488,8.108,4.379,1.265,2.791,0.0,1.245,0.0,0.0,0.0,0.0,0.0,0.247,0.854,blue"
"0.0,0.0,17.742,71.503,181.21,251.971,226.91,106.386,35.683,0.0,2.147,3.654,0.0,0.0,1.692,0.0,0.392,0.0,green"
"30.491,90.232,187.75,264.425,258.156,201.766,117.154,49.213,13.747,2.4,9.133,5.027,0.0,0.0,6.565,0.753,2.139,0.0,cyan"
"3.893,0.0,0.655,5.08,0.0,12.58,67.092,148.742,254.416,273.318,132.76,51.41,12.84,3.186,5.982,0.75,0.0,0.0,red"
"196.24,188.513,182.259,169.963,156.581,161.103,156.256,159.291,167.174,186.875,201.03,202.227,192.059,187.861,163.87,166.92,149.425,168.097,white"
"241.836,232.07,240.509,215.279,215.854,193.025,198.014,210.652,225.587,237.169,263.222,265.696,260.296,241.177,211.285,209.095,206.446,224.737,white"
"0.78,0.0,0.0,0.0,2.563,15.055,42.636,105.288,183.808,190.349,109.256,33.847,3.278,1.762,0.0,0.0,5.281,2.32,red"
"0.0,0.0,0.228,15.305,47.869,134.01,236.042,241.528,145.93,34.037,3.805,4.849,0.805,0.0,0.0,0.0,2.264,0.0,yellow"
"0.0,0.0,0.0,11.838,45.164,149.528,252.059,265.314,164.14,50.957,5.245,0.0,0.0,0.0,0.054,3.504,2.268,0.0,yellow"
"224.861,216.328,193.513,192.845,184.227,177.772,169.533,180.813,195.466,192.228,211.397,218.567,214.178,217.352,194.571,179.258,178.478,187.16,white"
"32.32,99.725,199.004,293.228,304.75,213.829,116.78,45.079,14.668,2.559,0.0,2.342,0.0,0.0,0.0,2.491,1.558,6.272,cyan"
"56.853,114.329,160.897,123.951,57.371,17.12,34.828,58.421,125.414,172.182,145.323,82.984,45.964,8.512,0.0,0.0,0.0,0.0,magenta"
"6.694,1.164,4.415,0.0,0.732,12.594,47.991,111.009,186.494,190.748,101.429,34.749,10.006,0.0,0.0,0.0,0.0,0.39,red"
"1.477,0.0,21.392,77.523,177.029,260.826,217.633,114.645,34.215,0.0,4.397,0.0,1.663,0.0,0.0,0.0,0.0,0.0,green"
"60.391,163.123,237.714,166.226,55.473,12.77,0.0,4.447,0.0,0.0,0.627,7.276,3.628,7.125,0.0,1.17,0.0,0.0,blue"
"52.736,102.713,148.676,101.215,46.342,21.123,22.765,57.885,100.868,165.008,140.601,78.717,31.461,0.0,2.595,2.872,0.028,0.0,magenta"
"9.949,8.558,7.443,8.301,8.865,8.666,6.435,12.173,8.496,13.311,9.729,12.584,15.667,16.835,7.957,3.036,2.361,5.234,black"
"3.089,0.0,11.116,56.631,162.931,213.0,189.689,95.71,34.382,3.953,7.177,0.764,0.0,1.094,5.719,2.471,0.0,0.0,green"
"62.256,149.913,216.734,150.06,54.093,15.26,3.327,0.0,0.0,0.0,1.153,0.0,0.0,4.967,1.254,7.262,2.144,5.972,blue"
"71.589,212.593,296.563,223.341,84.897,9.438,1.369,1.244,0.0,4.051,0.0,1.514,1.852,0.616,0.0,0.0,0.0,0.99,blue"
"53.369,121.454,141.111,120.396,48.281,21.133,23.167,60.391,113.454,175.735,137.354,80.142,35.331,9.815,0.0,0.0,7.341,1.113,magenta"
"0.0,0.0,6.352,9.785,45.889,138.548,246.0,279.558,154.22,42.574,0.0,0.0,2.536,3.096,3.64,0.0,0.0,0.0,yellow"
"177.936,171.687,173.853,153.777,147.615,133.693,127.956,150.111,148.166,166.566,164.654,157.258,164.749,157.831,144.399,136.713,133.735,158.122,white"
"11.477,1.82,10.746,3.526,10.579,10.755,13.274,15.308,12.119,10.25,10.665,13.933,11.307,11.94,11.395,16.794,13.672,10.396,black"
"51.56,121.305,160.091,126.717,62.355,24.075,28.267,68.451,117.387,178.352,155.639,85.674,41.37,7.963,2.415,0.0,9.272,3.385,magenta"
"57.242,121.656,231.776,320.331,361.517,253.338,144.178,67.424,16.81,6.905,0.0,0.133,0.0,1.576,4.059,0.0,0.0,2.755,cyan"
"0.0,5.613,21.434,89.774,206.256,326.739,265.011,126.248,44.972,2.318,5.629,0.0,6.264,2.575,0.0,0.0,3.61,0.0,green"
"262.384,249.387,221.226,194.157,193.301,196.742,197.413,190.618,210.807,228.301,250.699,249.74,236.818,232.915,203.35,201.578,196.925,216.543,white"
"30.856,85.2,161.471,213.589,229.344,173.541,94.274,44.297,11.755,0.0,0.0,1.335,0.0,0.0,0.713,0.802,0.0,3.654,cyan"
"0.0,4.608,20.313,71.775,183.574,246.148,224.04,116.949,41.977,0.0,3.659,0.0,0.129,2.883,0.0,0.0,0.0,3.25,green"
"74.433,219.643,305.959,193.2,75.142,12.505,0.858,0.0,0.0,1.513,0.0,0.0,1.363,0.0,0.0,8.56,0.0,4.79,blue"
"0.0,0.0,4.193,0.975,7.184,15.888,43.767,102.574,182.22,200.248,94.777,32.289,6.09,0.594,3.511,1.15,4.419,0.0,red"
"0.0,0.0,5.185,10.89,38.984,125.805,229.499,234.188,140.51,34.587,0.0,0.0,2.56,0.0,0.0,0.398,0.0,0.366,yellow"
"12.581,12.122,9.128,4.465,3.391,5.38,5.859,10.316,4.677,3.922,6.916,1.791,8.96,4.536,3.909,10.526,6.669,8.974,black"
"5.73,4.328,0.0,4.456,3.069,3.338,8.339,5.444,9.668,3.151,4.644,4.732,12.045,0.0,4.13,2.24,2.761,4.846,black"
"63.537,185.672,278.185,185.352,58.828,7.72,3.903,5.497,0.0,7.393,5.315,3.651,2.809,0.0,0.0,6.471,2.099,3.518,blue"
"0.0,0.0,1.972,6.847,44.686,138.635,249.279,246.248,162.331,37.782,0.0,0.0,0.0,1.803,4.788,6.33,0.813,0.0,yellow"
"5.782,11.184,10.744,4.691,6.837,7.138,5.013,5.573,0.68,0.0,8.252,3.399,12.868,15.899,8.53,3.887,6.217,9.112,black"
"28.84,79.353,149.39,202.007,210.582,157.779,97.028,36.322,11.922,0.0,5.931,0.0,0.0,2.361,0.0,0.0,1.643,2.74,cyan"
"0.0,0.0,2.679,0.484,5.543,27.426,65.703,152.855,277.191,266.712,136.479,50.269,16.047,0.0,0.0,1.822,0.0,3.443,red"
"64.284,145.214,176.3,135.39,66.305,35.448,28.884,77.292,142.619,211.343,169.629,98.233,37.607,14.096,0.091,1.281,0.0,2.926,magenta"
"256.484,271.526,245.921,221.549,216.62,203.879,203.897,209.292,231.747,243.656,259.332,267.852,269.745,256.214,216.465,196.632,195.864,219.03,white"
"0.0,0.178,6.57,3.532,2.394,14.387,40.651,100.815,170.204,186.156,94.905,33.256,6.356,4.401,2.594,5.93,2.814,0.0,red"
"2.271,11.569,15.853,7.361,8.015,9.87,7.289,12.108,8.924,12.345,7.866,7.955,3.151,4.022,9.035,3.234,13.5,12.056,black"
"47.357,119.297,150.221,121.904,61.752,26.047,20.835,64.882,123.711,167.525,138.963,82.774,38.894,6.797,0.0,0.151,0.041,0.0,magenta"
"0.0,2.972,0.0,13.822,40.075,122.255,216.315,209.269,143.981,28.798,7.97,0.0,0.0,0.0,0.0,0.093,0.0,4.905,yellow"
"231.576,206.994,207.765,191.89,173.103,162.072,177.931,165.311,171.185,201.827,233.493,220.134,217.108,214.798,195.453,156.83,177.275,189.661,white"
"0.0,4.006,0.0,4.274,45.169,143.646,276.767,263.415,178.013,34.758,0.0,5.979,2.44,0.0,2.048,0.0,1.806,7.79,yellow"
"3.613,0.0,5.394,6.131,5.301,15.67,63.026,145.147,259.062,248.488,126.515,47.149,11.911,5.955,0.0,0.0,0.0,0.854,red"
"6.33,0.0,0.0,0.0,4.897,21.404,64.516,156.571,263.691,288.825,144.066,50.099,15.01,0.0,0.0,2.694,5.564,1.133,red"
"0.0,5.15,24.367,82.857,200.947,270.166,239.624,131.172,40.466,0.0,0.0,0.0,1.907,0.0,0.0,1.299,0.018,0.79,green"
"59.669,117.113,153.843,126.778,56.897,20.456,22.306,62.033,121.175,179.458,125.191,78.256,41.799,8.994,6.008,0.0,3.532,0.0,magenta"
"1.105,0.0,22.863,72.029,192.659,264.411,207.753,114.831,30.228,2.937,3.975,1.864,4.747,0.0,4.265,0.0,4.773,0.0,green"
"42.82,95.379,123.416,93.974,44.675,11.998,21.19,51.257,100.434,141.757,124.843,72.716,28.067,0.671,0.0,0.0,0.0,3.339,magenta"
"42.964,84.655,120.684,95.576,48.006,20.231,15.419,48.078,89.447,136.242,112.534,68.834,23.003,5.665,0.0,0.998,0.0,0.459,magenta"
"0.0,0.0,0.0,0.0,1.898,14.918,47.175,106.401,184.487,196.751,90.346,32.459,6.083,0.0,3.921,3.527,3.112,0.0,red"
"7.181,5.85,4.585,7.034,6.78,3.733,5.286,8.52,2.52,7.32,13.12,9.22,3.126,5.561,8.849,5.532,0.0,6.126,black"
"59.102,111.768,145.096,118.84,62.47,30.519,26.398,66.654,115.514,174.662,141.541,89.108,39.858,16.1,0.0,7.546,0.0,0.0,magenta"
"49.605,107.432,130.075,95.993,53.073,21.969,25.479,51.532,111.303,150.594,121.773,67.796,40.846,4.252,0.0,0.0,0.0,0.0,magenta"
"130.107,135.662,127.695,125.358,114.736,110.409,109.744,119.868,122.129,121.433,141.42,133.522,134.915,135.004,115.055,109.805,108.255,114.074,white"
"0.0,2.983,4.561,3.355,34.62,119.875,195.986,220.671,136.19,29.98,3.3,0.0,8.028,3.546,0.0,0.0,0.0,1.754,yellow"
"47.655,132.232,180.119,140.855,42.207,2.447,0.0,1.913,1.271,6.266,1.794,0.0,0.109,0.174,0.461,0.0,0.0,7.154,blue"
"0.0,1.634,0.0,3.68,38.937,96.243,197.562,205.819,122.6,31.162,0.0,0.0,0.0,0.0,6.012,2.521,0.578,0.011,yellow"
"190.179,180.445,180.683,164.042,152.634,149.348,145.911,152.963,167.101,171.201,191.872,179.008,182.993,180.844,161.827,152.924,155.144,168.322,white"
"0.0,0.0,2.559,0.0,2.625,20.151,60.064,152.676,244.297,261.967,124.638,52.179,11.181,0.38,0.0,2.021,0.0,0.0,red"
"4.054,9.556,0.0,0.0,3.616,18.725,57.152,148.42,239.264,263.775,126.015,42.317,4.682,1.787,4.37,2.482,0.0,1.511,red"
"65.741,138.873,167.856,134.83,65.523,23.191,27.346,73.075,133.773,215.662,155.495,92.753,39.139,8.247,2.149,3.799,0.0,0.484,magenta"
"30.683,99.058,199.859,268.089,294.623,223.48,114.65,41.116,15.76,1.662,0.0,0.0,0.0,5.212,0.0,2.503,0.0,3.176,cyan"
"4.687,0.544,16.254,72.726,178.976,242.472,214.099,111.38,38.465,2.681,6.492,4.972,0.0,0.903,0.851,0.0,0.0,0.74,green"
"181.724,180.846,166.502,169.696,151.973,147.931,154.546,152.447,155.114,178.182,178.306,191.043,191.035,175.745,155.91,148.419,144.625,166.255,white"
"0.0,0.0,19.003,85.362,174.493,245.991,219.5,103.56,36.456,2.931,0.0,5.589,0.0,0.0,7.299,4.007,1.172,0.0,green"
"0.0,0.0,23.683,64.461,155.623,214.628,186.731,99.933,29.078,2.267,0.0,0.0,0.057,0.0,0.0,0.0,0.0,2.07,green"
"13.348,0.879,2.15,1.784,6.944,5.929,11.881,0.0,10.52,6.084,13.765,11.663,12.785,4.275,12.081,5.52,6.982,11.056,black"
"7.771,6.342,5.344,11.406,13.4,10.407,6.594,9.692,8.411,6.3,5.666,9.446,8.695,8.627,8.41,9.829,4.517,4.089,black"
"47.158,109.265,126.266,109.011,46.465,14.514,26.392,46.988,110.256,156.23,120.892,81.936,31.939,11.954,3.171,0.0,1.924,0.0,magenta"
"56.68,119.094,157.001,120.204,58.158,19.307,27.591,60.273,118.014,170.988,154.762,79.723,41.782,13.546,0.0,0.0,0.0,0.933,magenta"
"1.599,0.0,0.0,13.673,48.719,110.454,217.938,220.627,139.617,35.528,0.0,0.797,0.221,0.0,0.0,0.0,3.054,0.264,yellow"
"0.0,0.0,0.0,0.498,0.0,14.219,72.437,167.655,278.566,290.767,147.123,55.154,7.793,2.529,0.0,4.495,0.0,1.347,red"
"53.294,140.944,193.744,141.569,46.455,7.638,0.501,0.211,1.53,1.346,6.832,0.0,0.0,2.374,0.0,0.0,0.0,0.0,blue"
"58.625,124.171,169.822,130.253,61.868,19.76,25.628,69.08,132.052,180.958,146.092,84.904,45.177,8.251,0.427,0.0,0.0,2.357,magenta"
"19.253,62.423,112.17,160.66,163.23,119.951,65.23,29.433,5.185,1.8,3.426,15.248,0.0,3.572,0.0,0.0,0.0,0.0,cyan"
"0.858,4.671,0.0,6.036,35.944,109.213,178.794,190.352,129.615,25.904,3.937,0.0,0.0,9.732,4.608,0.809,3.483,0.0,yellow"
"0.03,8.497,17.358,85.042,180.349,273.828,243.963,119.143,39.448,4.628,0.0,0.0,4.253,0.0,0.231,0.0,1.089,2.761,green"
"54.164,172.44,244.013,160.477,61.808,9.096,2.407,0.4,0.0,0.0,0.0,4.798,0.0,5.008,0.0,0.0,2.788,4.203,blue"
"0.0,0.381,0.0,1.796,0.0,20.973,56.313,145.366,233.12,247.281,120.095,47.526,9.053,0.0,1.843,10.19,7.118,1.937,red"
"0.0,0.0,15.184,69.985,175.491,238.147,208.129,111.067,27.208,0.0,0.0,0.0,4.982,0.0,0.0,0.0,0.0,5.665,green"
"0.0,0.0,1.605,13.61,61.773,170.206,304.701,298.031,199.256,49.679,4.095,0.61,0.278,5.445,0.0,0.0,5.001,0.0,yellow"
"66.8,190.216,259.606,171.55,64.052,10.041,0.345,1.043,6.725,6.169,0.0,0.0,0.0,0.0,4.01,0.0,0.0,0.0,blue"
"54.648,162.682,223.799,164.076,55.005,9.16,3.774,0.0,0.0,0.0,2.852,9.67,1.243,2.921,0.0,0.0,0.0,4.032,blue"
"54.719,139.901,205.669,155.514,43.05,15.24,5.406,0.0,0.716,1.118,4.67,0.0,4.428,8.854,0.0,0.0,0.0,0.0,blue"
"62.508,180.998,273.837,189.557,67.334,14.146,0.0,6.288,0.0,6.808,8.168,0.0,6.802,0.0,0.0,0.0,3.036,0.0,blue"
"0.0,2.537,0.0,0.63,9.793,13.184,67.808,153.954,247.13,261.935,133.861,48.882,8.1,4.029,0.0,1.35,1.413,0.0,red"
"61.665,125.63,188.79,140.779,60.786,28.965,27.334,72.554,135.724,208.799,164.725,103.745,50.042,12.439,4.458,0.997,0.41,0.0,magenta"
"269.246,267.317,236.365,229.012,226.495,208.31,206.294,216.149,232.133,250.775,270.568,279.913,267.175,246.633,245.186,197.156,225.553,254.413,white"
"1.901,0.0,0.0,0.235,0.0,16.584,62.564,150.713,214.913,258.376,131.729,44.298,8.181,0.0,0.0,1.313,0.0,0.0,red"
"194.115,189.569,181.025,190.398,178.616,147.577,165.737,177.691,169.253,183.486,204.744,194.777,189.945,200.788,163.857,159.315,163.593,172.064,white"
"0.715,0.033,22.849,81.263,196.578,272.76,238.142,118.755,39.436,7.264,0.0,2.453,0.0,3.589,9.302,1.156,0.0,0.663,green"
"0.0,0.0,0.0,1.368,0.0,18.048,62.291,153.219,264.158,262.686,124.535,47.343,5.543,4.564,5.007,0.0,0.791,0.0,red"
"40.159,94.664,165.222,250.204,270.807,203.436,106.974,39.346,13.112,0.0,0.0,0.0,2.181,0.25,0.0,0.0,4.96,0.0,cyan"
"3.001,3.176,0.0,1.912,36.191,112.854,201.362,199.3,124.624,28.256,0.0,0.0,0.0,0.0,1.92,1.291,4.154,0.0,yellow"
"6.807,0.0,2.777,12.006,46.661,137.021,227.396,235.474,154.278,35.391,1.284,0.0,2.98,6.792,4.249,0.0,3.618,0.304,yellow"
"81.876,212.055,289.556,206.382,73.001,10.077,8.648,0.0,0.0,1.159,0.0,0.0,1.504,0.148,2.603,1.766,8.434,1.837,blue"
"196.394,195.972,172.941,171.932,164.4,161.529,151.46,161.398,170.031,182.842,196.962,204.734,195.793,197.179,162.823,163.944,159.13,179.646,white"
"9.685,9.81,6.306,5.17,8.027,7.669,12.294,8.763,8.736,14.086,20.252,7.206,11.13,13.648,11.122,12.798,10.055,0.924,black"
"2.173,2.176,0.0,0.0,0.102,21.431,59.466,138.213,225.354,247.756,112.325,45.774,10.753,0.0,3.598,0.0,0.0,0.0,red"
"1.591,0.0,5.874,57.181,139.427,207.78,182.51,86.676,24.731,1.864,0.0,4.295,0.024,4.516,0.0,0.0,0.0,1.829,green"
"230.957,217.282,222.695,209.333,183.056,190.579,189.058,190.244,193.883,217.752,222.848,228.56,232.816,220.398,197.448,188.759,189.936,212.018,white"
"1.538,0.658,2.256,11.946,49.543,147.543,259.181,276.584,178.181,36.954,6.17,4.426,0.0,0.0,7.155,0.849,0.271,3.586,yellow"
"258.865,245.406,222.959,228.739,215.602,210.481,212.556,201.181,210.077,242.04,264.882,254.503,258.909,236.383,218.882,190.863,205.066,215.381,white"
"47.483,98.764,138.422,98.022,49.248,19.498,30.703,54.253,105.024,148.682,132.358,71.295,25.802,8.134,3.916,0.467,0.0,2.84,magenta"
"53.436,145.534,215.244,148.251,51.063,7.687,0.0,5.151,0.0,0.296,0.0,5.875,0.0,1.341,1.859,4.823,0.0,0.0,blue"
"4.694,7.079,2.169,4.672,5.939,13.035,0.0,6.661,3.65,4.798,5.973,2.549,11.827,7.692,1.197,8.885,8.732,6.674,black"
"6.213,1.067,22.014,69.797,159.932,232.518,185.876,88.864,34.952,0.588,0.0,0.0,0.0,2.503,0.0,0.129,6.14,0.0,green"
"64.745,146.356,187.775,136.728,65.035,24.242,30.79,78.33,136.883,223.11,169.06,101.271,39.673,8.507,0.0,1.054,2.802,1.022,magenta"
"1.581,0.0,3.03,15.195,53.396,163.5,261.948,286.118,179.899,44.701,1.138,7.076,0.0,1.992,1.112,0.0,0.0,0.0,yellow"
"0.225,1.229,0.0,2.872,8.739,12.767,54.164,128.479,204.171,231.097,106.691,39.118,16.94,0.0,4.265,5.811,0.0,4.372,red"
"62.944,180.39,244.944,180.782,70.823,12.178,1.473,0.0,0.0,0.0,9.261,2.097,0.0,5.631,3.734,1.238,0.0,3.119,blue"
"188.091,190.294,174.06,164.773,149.127,147.593,151.969,147.457,157.549,177.604,180.992,185.598,184.163,171.209,147.571,153.411,168.044,164.474,white"
"91.363,264.152,362.516,266.001,98.107,18.946,12.185,0.0,0.0,0.0,2.868,1.818,0.0,0.0,2.405,1.82,0.0,2.777,blue"
"42.889,104.545,187.274,260.232,261.881,195.052,112.051,52.449,7.947,1.216,3.406,0.0,0.0,0.0,0.0,2.496,0.0,0.0,cyan"
"36.494,85.533,159.576,225.23,241.318,170.382,99.751,38.042,2.423,1.603,1.276,0.0,0.862,0.0,0.0,2.438,1.693,0.0,cyan"
"0.0,1.382,30.958,83.701,195.467,290.306,236.278,116.54,37.757,7.41,2.362,0.0,3.248,0.0,0.0,0.0,4.966,1.691,green"
"5.122,0.0,0.0,0.0,0.0,16.615,42.051,89.944,149.286,160.091,73.854,23.074,7.984,1.505,0.055,0.965,0.0,0.582,red"
"1.326,0.0,27.356,79.507,183.144,268.611,232.526,131.149,36.526,0.219,2.672,1.014,0.661,0.309,0.0,0.566,0.0,2.475,green"
"0.0,0.0,0.0,0.0,0.0,17.91,60.269,146.082,240.705,267.776,137.549,48.794,11.355,0.0,0.0,2.083,0.858,1.741,red"
"0.0,0.275,1.536,5.814,3.411,10.524,43.009,110.29,181.571,198.775,101.797,34.979,6.773,0.0,0.0,0.0,0.0,1.468,red"
"1.318,0.17,5.01,4.618,2.569,11.6,50.881,136.793,239.777,256.448,115.423,45.021,7.74,1.733,1.443,0.0,1.989,0.0,red"
"37.796,101.883,194.668,270.128,279.27,217.101,131.143,53.71,12.088,3.959,0.0,2.51,0.0,4.798,0.0,0.0,0.0,0.0,cyan"
"0.712,0.0,0.897,7.193,45.081,113.132,200.724,218.371,129.015,31.283,3.563,0.069,1.598,1.337,0.0,6.762,2.182,0.0,yellow"
"232.381,227.302,205.394,194.367,185.119,175.281,181.949,193.283,209.749,222.262,230.743,217.779,225.287,211.74,179.608,164.54,190.339,194.941,white"
"61.505,181.288,245.961,171.594,67.171,8.623,2.2,0.0,0.0,0.0,0.0,1.427,3.287,0.0,7.184,0.0,1.799,0.0,blue"
"0.0,0.0,0.313,4.407,41.267,109.218,182.712,195.915,123.365,26.239,0.0,3.724,0.0,10.187,1.15,5.212,6.646,0.0,yellow"
"58.785,171.351,251.993,180.4,58.106,12.564,4.443,0.0,5.557,0.0,1.518,4.356,8.379,2.76,2.075,0.0,3.508,0.0,blue"
"51.046,117.281,140.645,113.405,44.736,17.571,24.5,54.23,110.472,173.06,138.488,74.235,36.189,4.193,3.141,4.299,1.467,0.0,magenta"
"0.0,0.0,0.0,0.231,2.789,15.286,62.763,142.087,241.076,238.785,130.241,48.445,15.748,10.841,0.0,1.667,7.112,0.891,red"
"51.053,97.249,139.95,110.431,52.196,22.776,33.473,65.727,112.419,162.212,128.502,78.747,30.509,10.419,0.0,0.0,0.0,0.0,magenta"
"222.481,224.184,206.912,187.509,201.446,185.455,171.492,177.519,190.373,206.982,219.106,213.843,221.935,209.196,173.049,167.939,183.766,203.448,white"
"0.0,0.674,10.247,58.762,149.272,213.963,189.788,97.206,32.765,0.113,0.135,0.0,4.243,0.0,1.471,0.0,0.0,0.983,green"
"0.211,0.0,3.554,7.569,41.511,122.508,206.602,215.425,143.079,35.884,2.435,0.0,3.913,0.0,0.568,0.0,1.496,3.021,yellow"
"187.84,184.23,169.972,167.13,156.126,146.521,156.178,157.511,162.29,162.609,178.26,194.145,189.197,160.234,145.515,150.211,142.625,157.887,white"
"244.12,234.326,225.063,206.354,195.358,182.068,182.046,193.257,205.032,211.705,245.504,247.849,235.193,238.857,202.218,192.611,192.333,218.001,white"
"35.031,77.404,152.767,228.066,243.765,176.332,92.965,37.699,10.687,0.688,3.136,3.567,2.825,1.978,0.0,0.0,2.14,3.335,cyan"
"36.683,86.271,166.418,248.317,244.212,191.032,99.776,46.763,13.691,7.988,4.854,12.548,4.232,0.0,3.715,0.0,4.27,1.051,cyan"
"0.0,6.532,24.652,91.485,214.847,302.349,265.24,129.969,42.015,0.0,0.0,5.359,0.0,0.0,0.0,0.0,0.0,0.0,green"
"0.0,0.0,0.911,5.414,46.695,131.076,218.161,226.896,148.821,36.2,5.531,6.32,0.0,0.032,0.0,4.667,0.0,0.0,yellow"
"33.285,84.41,162.037,227.581,225.155,164.862,92.592,40.641,14.474,5.933,5.602,0.0,1.115,0.685,0.233,0.0,4.93,1.332,cyan"
"3.603,5.468,1.353,11.462,43.065,127.91,234.761,261.985,155.44,39.442,2.295,0.0,1.222,0.0,0.0,2.568,9.091,1.056,yellow"
"21.834,64.366,127.632,171.121,173.529,140.925,66.864,31.939,12.991,3.884,0.0,0.0,5.91,2.299,0.0,0.0,4.379,0.0,cyan"
"207.149,220.773,206.531,197.429,162.197,176.589,166.615,171.331,179.879,195.605,215.644,221.104,224.067,202.452,187.71,181.249,187.016,193.07,white"
"39.115,96.984,179.376,252.158,255.074,197.966,107.908,46.878,15.28,1.675,0.0,0.0,0.492,0.985,0.0,6.087,0.0,5.021,cyan"
"4.136,14.072,3.348,7.765,4.206,9.951,8.953,13.841,2.538,4.08,13.115,4.905,5.403,15.226,9.127,4.366,13.288,8.448,black"
"0.0,0.0,0.0,4.346,35.756,102.235,167.948,173.131,116.808,24.276,3.218,0.0,6.661,0.0,0.0,3.931,0.536,0.0,yellow"
"57.572,134.816,172.927,146.0,59.688,26.077,31.819,71.556,135.253,204.752,154.208,95.981,38.95,7.999,2.675,8.31,2.162,3.281,magenta"
"50.964,130.142,178.742,132.923,47.914,5.94,0.0,2.862,2.346,0.317,0.0,0.0,0.08,0.0,0.0,0.0,0.0,4.533,blue"
"159.249,172.57,151.589,143.734,139.993,126.602,121.242,134.581,146.344,160.83,158.091,171.553,155.776,163.632,149.591,134.773,144.366,146.876,white"
"44.747,129.964,195.091,142.564,45.346,14.611,1.133,0.0,0.0,0.0,1.61,0.0,6.901,0.0,0.0,0.851,0.0,0.398,blue"
"68.535,203.835,264.254,193.884,65.769,11.762,0.0,1.062,0.0,2.898,3.728,5.709,0.0,5.254,0.0,2.47,1.03,0.0,blue"
"2.441,2.74,15.448,79.197,194.383,261.963,233.217,116.71,38.147,0.0,0.0,3.416,2.276,0.0,0.0,0.0,3.326,2.63,green"
"1.085,0.0,0.0,7.081,40.363,111.483,214.136,219.671,144.69,31.649,0.001,0.0,0.0,1.576,3.992,0.0,4.55,0.0,yellow"
"28.159,83.098,165.267,215.823,221.434,172.02,96.288,35.697,21.399,1.896,0.0,0.0,0.0,2.372,0.997,0.734,0.0,0.0,cyan"
"0.0,0.0,0.614,3.031,36.151,102.191,162.666,176.572,110.223,22.786,8.818,1.773,0.0,0.0,2.17,3.103,0.0,5.285,yellow"
"63.161,172.429,257.399,166.063,67.507,4.074,3.629,3.196,0.0,0.0,0.0,8.658,0.0,0.0,0.0,0.0,1.772,1.689,blue"
"0.0,3.872,3.437,1.897,0.0,17.808,62.475,156.745,252.496,273.236,134.866,50.543,16.869,0.0,0.0,3.19,3.675,0.0,red"
"266.433,249.904,243.441,229.652,223.01,196.828,198.191,215.92,230.344,251.248,263.661,249.776,272.11,245.569,227.12,206.438,200.247,232.776,white"
"40.85,109.56,204.173,273.376,287.734,218.004,128.112,50.836,17.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.909,0.0,cyan"
"50.675,119.682,164.972,112.015,54.656,23.326,29.97,62.183,122.521,179.315,142.983,94.23,37.273,6.293,3.249,0.0,0.235,3.118,magenta"
"205.577,204.7,193.885,193.532,167.661,173.354,154.967,169.935,187.398,202.219,227.36,216.2,214.123,202.018,169.167,159.326,168.309,192.289,white"
"56.779,116.54,143.036,119.968,50.516,21.193,24.757,65.686,109.416,182.611,141.991,79.13,42.727,9.964,3.1,1.686,0.0,4.936,magenta"
"9.201,7.343,4.005,4.867,4.962,0.647,9.012,2.092,6.583,1.428,8.693,5.783,7.899,6.722,9.918,4.776,7.102,7.807,black"
"65.903,139.549,169.888,139.056,67.574,19.704,30.026,68.942,138.725,192.98,156.506,93.895,40.155,15.594,2.899,0.0,1.702,2.061,magenta"
"245.179,238.056,218.807,196.927,171.797,181.06,182.564,196.906,208.53,232.499,225.356,243.729,227.861,237.473,212.467,186.06,188.776,208.108,white"
"254.357,228.186,217.714,213.421,201.551,177.6,191.282,182.17,219.823,244.895,239.467,254.296,255.983,239.393,202.628,186.892,190.788,228.244,white"
"25.348,76.758,150.952,208.894,222.009,151.472,95.833,36.406,10.873,3.316,0.0,0.0,6.513,0.0,3.884,0.0,0.0,0.0,cyan"
"2.732,0.0,0.0,8.629,51.929,143.655,274.206,265.83,172.088,39.36,0.0,0.0,2.049,3.151,13.786,0.0,0.0,0.0,yellow"
"51.434,149.618,207.438,137.512,51.727,7.398,0.0,0.543,2.127,0.959,0.0,0.0,1.482,0.0,6.125,1.421,0.0,0.062,blue"
"10.056,1.398,15.053,12.59,6.23,3.567,9.351,5.748,7.245,0.0,4.069,4.832,9.51,9.868,3.57,6.868,0.0,11.126,black"
"30.281,72.798,137.447,181.465,195.002,144.494,83.803,25.769,13.449,3.206,0.025,1.136,1.587,5.258,0.0,0.0,0.0,0.0,cyan"
