"wavelength_410,wavelength_435,wavelength_460,wavelength_485,wavelength_510,wavelength_535,wavelength_560,wavelength_585,wavelength_610,wavelength_645,wavelength_680,wavelength_705,wavelength_730,wavelength_760,wavelength_810,wavelength_860,wavelength_900,wavelength_940,label"
"135.062,134.332,165.269,149.79,146.966,143.975,151.81,153.767,146.814,135.814,139.413,131.084,141.762,122.584,115.843,130.883,142.671,152.335,cotton"
"63.091,59.681,68.005,89.279,103.476,115.276,131.856,128.183,126.016,120.222,120.171,104.037,91.587,89.611,84.056,59.983,61.272,54.51,skin"
"163.149,166.25,169.823,171.542,170.951,188.888,174.113,189.284,181.672,170.495,163.78,148.425,154.506,153.707,141.426,159.424,177.448,190.879,cotton"
"165.014,157.529,176.015,174.902,175.548,174.243,191.56,184.797,176.926,196.314,183.644,175.682,164.422,169.181,163.798,170.162,173.448,163.281,paper"
"39.03,53.541,62.099,65.631,86.946,91.895,103.396,97.798,92.016,102.824,86.444,83.007,71.46,71.961,60.923,55.343,49.112,42.573,skin"
"5.054,2.228,7.542,3.839,6.255,6.9,7.52,7.659,9.668,7.45,15.167,9.205,12.217,12.817,12.527,11.91,4.805,5.807,water"
"168.124,170.716,178.168,175.005,182.111,179.331,179.791,178.014,177.499,185.529,174.444,189.812,180.312,168.769,172.815,165.72,174.792,162.197,paper"
"50.876,66.878,73.301,90.388,109.067,117.878,120.217,120.317,129.168,108.084,111.757,99.758,94.926,87.86,61.481,52.433,61.005,51.714,skin"
"162.062,156.323,155.231,143.144,179.594,182.103,156.719,180.952,173.052,179.714,168.569,162.661,170.446,171.326,161.864,149.641,156.788,138.493,paper"
"41.737,22.283,22.242,23.843,54.092,22.101,76.977,54.051,74.15,74.8,115.183,62.031,108.909,98.437,125.244,97.306,117.094,109.768,plastic"
"18.002,42.93,78.18,18.474,24.139,22.333,16.434,21.312,138.813,17.458,25.933,15.815,19.439,14.186,19.913,130.425,18.347,14.446,metal"
"163.738,162.087,171.023,171.805,163.482,169.389,181.432,174.527,171.35,170.932,185.656,183.153,162.762,173.604,179.784,154.818,159.483,153.494,paper"
"133.3,137.026,147.025,146.113,164.135,164.858,165.439,163.312,146.701,148.304,157.201,137.255,137.531,127.559,135.262,141.494,151.069,153.933,cotton"
"55.98,61.722,74.08,100.563,119.659,140.823,141.352,150.175,140.144,131.706,120.198,98.711,107.793,82.226,65.469,56.005,44.185,47.064,fruit"
"199.899,199.518,215.147,204.236,222.324,212.74,214.239,218.443,215.557,203.852,229.449,214.372,215.05,196.016,204.485,209.97,195.551,201.384,paper"
"27.182,39.528,68.988,20.786,19.765,21.944,13.027,21.057,128.334,15.595,22.518,18.777,22.486,18.171,24.143,131.762,12.0,19.842,metal"
"175.613,176.492,186.112,183.02,190.055,189.498,194.434,204.187,202.294,203.035,200.461,196.617,190.706,192.853,188.913,176.877,186.346,180.988,paper"
"153.629,152.088,156.107,149.468,177.67,158.251,184.767,174.765,178.266,176.146,177.093,171.056,165.616,159.484,167.4,150.822,147.776,167.125,paper"
"45.874,19.317,23.203,25.077,43.265,25.762,76.155,52.208,74.099,69.894,107.108,58.652,83.442,89.845,125.759,93.202,102.964,97.529,plastic"
"16.963,33.713,66.143,14.981,17.259,17.831,22.001,13.667,111.752,14.295,16.414,25.186,16.385,12.037,10.911,112.165,12.51,18.165,metal"
"66.532,75.141,88.01,118.832,139.725,144.896,138.91,163.14,153.616,157.395,131.149,134.733,121.526,105.97,94.857,81.631,72.162,71.269,skin"
"37.842,19.696,20.538,24.897,39.941,18.858,68.769,49.135,80.427,68.823,88.165,63.086,77.069,93.798,104.276,96.164,103.407,101.281,plastic"
"6.8,1.542,8.021,6.98,5.416,7.86,10.155,5.648,8.498,10.809,15.609,19.089,15.569,14.264,9.382,11.915,7.303,3.739,rubber"
"41.232,36.432,60.241,67.754,82.763,95.212,104.724,101.599,99.679,91.094,78.016,78.646,70.373,68.087,49.064,42.764,34.217,47.164,fruit"
"93.871,116.73,123.857,130.325,153.962,146.809,156.526,161.287,154.421,151.774,137.891,135.589,132.554,130.614,114.051,108.829,107.393,98.197,wood"
"182.727,173.739,179.831,176.103,196.679,191.769,182.004,176.406,182.625,186.041,187.288,199.429,194.723,183.441,172.686,173.35,176.648,163.057,paper"
"16.124,26.338,66.257,16.317,10.172,18.673,19.878,12.306,104.603,19.113,18.44,13.982,14.98,10.825,12.041,103.545,14.301,18.596,metal"
"97.09,116.77,125.83,139.189,148.283,152.073,151.299,167.411,154.73,152.454,157.268,142.53,135.396,131.277,123.796,116.353,114.757,96.565,wood"
"108.495,115.064,126.456,139.992,150.605,153.933,153.3,154.95,167.439,148.578,144.749,149.178,127.317,127.045,114.804,124.394,109.333,97.412,wood"
"4.094,4.989,0.92,9.237,9.424,11.108,11.075,6.572,12.971,11.064,11.56,16.287,19.514,18.191,14.29,9.859,8.229,4.862,rubber"
"4.288,6.039,1.916,9.156,8.072,7.942,10.434,9.106,7.638,4.891,8.34,8.466,12.588,11.361,6.778,11.144,10.951,10.401,water"
"133.751,145.192,149.301,135.795,135.47,138.497,156.083,151.582,144.634,149.815,153.904,154.554,153.29,142.741,154.88,126.663,137.275,137.898,paper"
"2.662,6.354,10.949,7.741,7.577,13.375,12.082,11.594,11.913,16.307,15.875,19.094,15.377,17.727,16.107,13.923,14.777,4.543,rubber"
"21.325,44.562,78.046,18.025,30.173,9.207,19.387,19.596,154.585,15.77,19.799,22.992,15.55,21.009,21.268,143.893,21.054,19.692,metal"
"151.324,162.131,160.286,170.279,186.669,178.972,181.985,170.193,185.945,192.554,178.48,177.836,172.527,174.068,149.71,157.716,151.265,167.392,paper"
"30.613,18.351,26.359,16.181,41.639,20.285,60.6,44.086,53.786,53.849,82.956,48.134,66.542,79.61,100.752,67.534,84.503,86.625,plastic"
"0.0,1.896,2.173,5.201,6.7,9.909,6.899,6.427,3.203,12.158,13.437,16.22,16.519,23.892,20.857,33.548,39.814,30.073,glass"
"183.925,215.238,200.306,218.251,210.925,218.947,210.139,210.338,238.503,215.829,231.891,220.998,210.931,212.363,197.324,191.454,198.563,186.638,paper"
"7.537,6.784,5.927,5.133,7.719,7.513,8.209,11.286,8.49,10.629,12.041,19.182,10.105,16.11,11.491,9.954,5.965,12.66,water"
"48.263,24.68,27.686,25.591,67.862,26.541,80.324,59.44,84.533,89.714,111.506,72.815,104.064,108.981,139.921,111.307,129.981,133.884,plastic"
"43.613,40.119,65.577,72.999,85.175,87.054,103.741,107.691,104.196,102.109,84.729,86.601,80.055,66.995,56.682,56.671,53.422,37.82,skin"
"70.751,68.542,90.544,107.22,128.87,137.86,140.477,152.267,158.003,145.043,136.324,117.119,121.509,107.746,95.469,69.981,72.553,70.607,skin"
"17.973,34.366,59.707,14.266,22.131,16.298,13.429,17.03,100.722,13.806,16.117,17.147,13.365,25.552,14.84,100.791,19.375,18.263,metal"
"4.333,5.152,4.603,6.584,0.155,8.717,8.654,8.557,12.809,8.327,11.146,13.264,10.309,7.068,7.559,8.388,6.679,5.716,rubber"
"44.76,23.947,24.736,29.49,59.143,20.585,92.169,67.191,80.497,80.599,119.864,75.722,97.991,116.609,133.546,113.067,131.164,123.755,plastic"
"61.069,65.132,81.857,102.651,105.665,120.238,133.772,140.286,134.571,127.142,130.155,117.504,112.71,91.309,85.938,69.642,62.91,54.32,skin"
"6.788,1.559,8.063,9.096,3.0,5.189,8.64,8.683,11.189,10.837,15.151,12.006,11.205,10.331,13.569,10.959,10.646,9.558,water"
"8.213,5.181,9.466,8.377,7.086,6.576,8.253,7.413,10.116,11.997,12.747,17.424,13.873,17.026,13.286,11.25,9.833,8.726,water"
"5.018,7.128,7.804,8.001,4.446,3.828,9.08,4.201,4.182,8.891,17.55,13.376,24.858,24.554,32.258,37.65,37.7,34.682,glass"
"5.136,3.715,5.019,8.277,11.292,9.636,5.397,10.821,9.116,10.628,13.197,11.215,14.063,21.347,32.203,27.948,29.442,25.303,glass"
"5.384,10.324,8.986,8.21,4.436,10.544,8.769,13.71,13.852,12.62,17.034,11.639,15.608,19.516,13.891,13.126,9.25,6.864,rubber"
"137.687,153.845,149.601,140.103,155.607,158.321,158.685,150.224,149.524,142.85,132.435,137.652,131.874,134.138,136.487,146.191,144.068,150.678,cotton"
"46.185,23.722,26.883,24.915,53.194,29.471,80.036,44.106,74.328,76.848,108.403,68.891,102.698,98.395,132.383,105.645,117.656,104.218,plastic"
"6.027,7.834,7.726,2.862,7.946,7.786,6.929,5.896,10.471,7.638,15.531,11.765,8.344,10.816,10.278,15.394,5.858,7.305,water"
"8.409,5.789,7.594,6.246,7.248,9.85,3.423,10.104,11.271,9.349,11.256,9.967,11.024,13.476,18.474,12.071,6.877,9.752,water"
"3.118,8.867,3.102,8.692,6.979,10.679,15.035,3.647,12.045,8.446,12.232,15.207,18.835,17.849,15.954,13.043,5.881,10.123,rubber"
"22.269,41.328,70.118,21.135,21.966,22.355,18.507,21.239,137.755,12.991,23.192,16.1,20.151,16.466,26.816,141.746,19.96,23.48,metal"
"107.73,110.178,122.505,134.502,139.057,136.701,145.365,154.033,153.663,143.171,132.765,129.677,122.993,119.722,114.104,107.896,108.272,90.505,wood"
"54.072,57.192,62.548,100.978,112.327,139.618,148.708,141.063,139.075,124.513,107.984,102.231,91.3,88.131,58.919,48.905,52.375,44.653,fruit"
"12.779,37.215,74.981,24.329,20.211,19.065,11.965,19.308,133.366,22.355,22.793,16.027,18.187,18.202,20.865,132.233,20.373,17.256,metal"
"3.97,3.071,5.662,6.786,9.086,7.592,3.743,8.518,4.365,13.739,14.322,9.134,16.7,27.6,31.344,34.645,26.422,33.395,glass"
"53.373,59.409,67.507,82.17,103.136,126.155,128.408,109.534,119.104,112.918,106.177,98.8,89.095,64.63,55.585,43.262,50.048,44.764,fruit"
"1.654,9.961,3.871,6.473,7.437,6.379,8.873,6.777,14.226,9.281,13.774,9.069,14.194,10.713,8.412,7.654,7.043,8.153,water"
"55.861,54.88,67.878,98.036,114.372,123.258,123.823,118.452,124.009,116.886,101.625,101.831,98.881,89.806,79.996,66.684,60.208,48.56,skin"
"44.355,19.529,25.369,33.872,51.33,28.414,78.235,64.574,69.919,77.97,113.672,81.099,107.934,104.311,143.529,124.157,128.455,118.326,plastic"
"10.306,31.426,57.14,21.675,17.973,16.067,20.879,13.278,111.298,8.965,19.827,14.275,17.412,20.42,21.768,120.815,18.39,14.175,metal"
"45.514,53.536,60.864,80.962,105.716,114.943,110.617,112.927,109.356,115.736,111.229,89.852,95.36,75.834,77.255,58.247,54.239,49.497,skin"
"9.592,7.371,12.116,7.655,7.349,8.176,7.78,7.147,15.103,10.849,9.051,12.901,13.591,12.837,12.16,10.708,10.638,10.528,water"
"55.671,59.664,63.564,100.907,109.233,126.121,118.058,117.988,136.188,122.555,116.453,115.796,105.047,103.232,79.507,61.444,59.386,58.171,skin"
"181.113,181.628,176.447,196.987,188.578,198.592,198.502,198.169,193.193,193.02,171.369,188.741,173.74,170.542,166.829,146.58,183.317,187.173,cotton"
"42.383,15.623,25.621,27.857,57.149,22.835,75.993,59.253,67.624,83.122,108.908,66.646,95.588,100.045,137.702,113.868,126.51,117.97,plastic"
"37.416,22.745,26.217,23.432,44.935,26.005,74.404,53.926,66.459,56.991,102.366,65.079,83.907,94.369,118.582,100.648,112.3,107.708,plastic"
"0.0,0.0,3.018,3.713,10.216,2.538,4.432,10.46,5.543,6.797,7.592,13.938,14.971,23.909,28.658,27.547,26.957,24.696,glass"
"110.892,123.949,123.577,141.694,154.117,156.481,165.047,161.067,164.936,151.414,148.13,142.274,133.177,129.746,117.717,106.571,104.246,92.37,wood"
"91.378,113.153,111.451,123.662,133.306,143.732,143.86,145.386,153.885,139.075,137.391,126.043,124.004,115.666,114.008,95.233,96.101,91.514,wood"
"134.12,129.151,132.291,139.541,129.958,141.792,141.93,136.99,139.053,114.861,126.54,125.591,135.424,132.616,123.01,132.651,137.551,137.016,cotton"
"158.844,163.504,174.569,184.124,177.641,174.945,159.223,169.047,175.096,175.196,157.278,169.219,141.785,148.892,154.388,165.893,172.312,179.263,cotton"
"65.154,62.735,89.419,114.781,134.412,140.166,148.362,153.862,141.355,136.82,143.424,119.656,120.509,112.734,93.638,77.038,71.237,64.039,skin"
"107.072,114.382,125.034,139.088,149.306,141.388,164.206,162.908,160.722,159.13,145.6,131.295,143.0,134.19,119.166,119.389,106.462,115.088,wood"
"35.604,16.512,20.543,23.108,48.801,16.435,64.04,45.21,60.076,66.913,102.208,71.761,88.245,87.756,112.296,111.808,112.292,96.423,plastic"
"139.429,135.771,155.491,155.853,146.507,159.501,158.533,157.149,166.509,159.428,161.738,158.002,156.254,153.983,146.928,148.432,151.52,158.0,paper"
"173.912,168.648,176.921,178.968,174.386,177.738,184.176,184.461,164.685,168.176,154.146,162.901,158.29,149.729,145.661,155.893,166.861,181.203,cotton"
"53.892,60.278,82.221,96.931,123.398,144.024,143.93,141.305,132.546,128.438,103.463,94.781,87.972,78.45,60.023,62.724,47.585,47.301,fruit"
"0.889,1.995,3.921,4.711,6.39,12.479,1.842,10.195,7.796,11.655,19.525,16.3,17.601,15.123,23.0,29.871,24.035,30.824,glass"
"97.56,89.356,114.916,112.955,140.885,141.966,133.551,143.762,135.107,131.215,126.941,120.712,124.247,107.41,101.345,98.612,84.138,87.687,wood"
"5.757,11.517,5.893,7.753,2.88,6.267,9.866,8.677,11.452,13.832,13.186,13.832,13.587,11.141,9.839,14.85,11.539,6.766,water"
"8.859,12.42,12.682,9.017,5.321,17.51,7.309,13.364,8.842,9.746,16.535,17.663,16.43,20.577,14.128,13.26,7.209,11.055,rubber"
"3.1,1.615,2.931,8.4,0.733,6.752,8.359,3.514,10.456,12.078,7.235,14.097,22.374,25.766,27.759,37.289,34.931,38.262,glass"
"5.987,8.651,7.586,2.287,5.181,4.051,7.968,9.297,8.255,7.739,10.269,11.011,9.545,7.358,4.805,12.136,9.21,7.987,water"
"5.675,5.629,4.548,8.462,3.222,7.086,12.382,10.315,12.037,6.896,9.191,15.88,13.607,11.003,13.89,9.394,15.945,9.557,water"
"1.134,9.894,9.683,5.405,14.484,9.242,5.732,10.95,8.766,2.774,10.479,16.321,12.797,25.172,34.022,34.6,37.844,36.718,glass"
"152.618,149.114,149.486,153.037,159.21,166.856,159.246,171.395,158.521,173.119,160.535,162.745,154.033,152.147,155.875,132.355,143.094,139.18,paper"
"2.439,9.068,6.082,5.454,9.78,7.736,3.077,12.052,4.753,10.666,13.129,9.817,14.9,20.03,26.936,39.173,34.81,36.109,glass"
"7.791,7.561,10.57,7.409,7.315,7.809,9.545,4.819,9.951,7.582,1.635,14.413,11.051,22.073,27.934,28.294,29.838,31.668,glass"
"6.136,1.903,6.924,12.624,10.241,10.03,8.482,9.53,3.548,12.25,10.006,10.886,11.465,11.729,10.893,10.122,7.821,8.331,water"
"49.963,49.479,73.335,95.147,104.947,122.367,142.739,136.249,130.036,127.098,116.667,102.954,94.488,76.154,63.34,56.25,41.247,48.071,fruit"
"154.722,144.526,166.802,146.905,171.709,170.564,164.406,172.837,167.312,161.138,141.735,144.292,153.905,120.823,134.674,162.177,170.093,170.232,cotton"
"164.512,176.397,178.228,162.743,190.294,176.077,185.325,181.53,202.701,184.113,186.218,190.971,188.802,181.347,169.648,151.093,168.809,178.609,paper"
"99.468,101.717,122.855,125.634,134.794,150.346,146.798,149.697,154.75,139.652,141.856,133.56,132.763,124.686,97.132,102.074,92.374,95.07,wood"
"2.076,8.379,11.011,7.796,5.417,11.16,10.257,6.21,9.037,3.587,2.275,7.892,14.739,18.038,27.265,21.543,22.574,28.598,glass"
"48.815,45.256,56.262,73.795,100.581,111.444,124.074,113.219,115.556,100.302,78.316,88.243,80.137,64.82,50.007,45.0,38.609,37.892,fruit"
"4.944,4.233,5.292,3.69,7.032,7.825,4.792,12.692,0.0,5.663,3.64,12.088,6.618,10.642,17.965,23.427,21.216,21.27,glass"
"167.276,164.721,169.103,176.201,169.197,181.878,176.808,164.372,182.823,166.118,156.295,151.352,161.576,151.409,147.139,157.465,171.662,175.71,cotton"
"52.933,67.309,82.613,102.42,119.947,127.769,131.874,125.068,138.184,144.803,125.524,111.265,113.011,95.86,78.905,68.884,65.883,64.329,skin"
"39.652,11.477,24.1,25.791,50.177,16.343,67.934,58.383,60.761,74.348,85.761,65.58,82.672,97.212,110.721,94.676,104.205,95.329,plastic"
"133.706,133.374,146.673,137.259,138.915,143.617,151.388,152.924,159.236,145.625,154.862,164.857,146.536,138.005,141.334,141.955,136.624,143.75,paper"
"6.093,8.106,9.038,8.975,9.509,5.225,6.348,1.863,5.92,12.473,8.962,11.73,12.44,13.675,5.457,10.348,8.966,5.268,water"
"10.761,4.228,6.957,5.936,9.3,9.095,11.127,14.836,13.761,11.527,15.266,22.085,17.248,15.141,9.156,12.285,10.704,8.325,rubber"
"164.318,161.065,166.326,164.989,181.521,184.299,178.25,176.497,164.864,175.756,155.057,159.718,145.925,146.826,150.077,163.611,180.406,172.889,cotton"
"145.246,140.664,151.299,153.876,163.658,148.05,160.292,166.648,142.869,159.022,157.849,159.875,157.987,148.575,135.174,131.704,146.781,144.465,paper"
"155.982,176.326,180.807,173.708,189.975,172.799,179.878,189.706,174.828,186.507,188.144,189.983,184.513,161.339,174.307,163.298,163.972,171.433,paper"
"50.098,65.832,75.435,85.9,96.791,105.133,109.227,143.59,117.429,125.122,105.361,104.708,101.91,95.054,76.937,55.572,54.124,48.242,skin"
"7.633,9.96,5.381,5.826,6.325,9.495,11.336,6.572,7.391,17.052,11.803,12.764,11.925,14.158,14.632,12.133,13.808,7.805,water"
"51.578,63.601,71.934,84.895,106.791,124.877,131.124,129.224,130.714,122.837,119.531,109.761,110.282,95.834,90.223,57.67,66.086,56.043,skin"
"54.078,54.545,67.356,87.473,109.243,112.984,122.749,128.143,111.046,113.437,117.482,109.456,84.731,77.95,74.556,61.317,46.687,52.981,skin"
"36.795,23.177,24.39,21.789,52.26,16.879,65.581,47.51,71.042,69.541,105.647,73.578,90.282,97.681,125.103,100.714,107.987,102.211,plastic"
"0.0,1.614,4.345,8.552,10.079,6.67,8.398,11.164,8.914,13.675,14.181,15.037,13.649,8.335,12.076,6.574,12.442,11.392,rubber"
"35.753,20.585,30.012,23.486,37.928,18.639,65.375,47.646,71.983,61.54,93.221,71.131,95.315,85.505,115.563,95.033,98.379,99.972,plastic"
"151.764,164.704,162.834,163.387,165.231,171.795,164.802,172.415,159.942,159.711,159.378,137.671,140.41,137.474,152.274,159.505,148.341,171.307,cotton"
"1.351,4.861,2.809,5.212,8.47,6.623,6.884,11.413,11.366,13.502,13.943,9.756,16.503,11.689,13.758,8.223,8.966,9.267,rubber"
"5.933,1.029,8.429,2.819,9.456,8.407,8.306,7.044,13.17,10.203,16.339,17.464,18.37,13.884,11.225,9.118,7.114,7.224,rubber"
"4.059,6.671,7.877,3.393,8.968,5.427,9.797,6.835,12.53,12.453,11.464,10.321,16.336,12.76,14.896,8.225,11.952,4.685,rubber"
"7.736,9.073,1.859,6.804,6.885,4.904,10.057,7.547,4.259,9.936,10.055,10.963,15.312,24.47,32.785,34.529,35.914,37.101,glass"
"5.828,12.723,4.757,6.473,7.066,3.833,7.764,7.597,7.522,11.908,8.283,11.309,14.455,9.318,9.134,14.699,9.127,5.543,water"
"2.55,8.884,15.304,5.437,1.238,6.844,5.432,11.501,10.794,9.246,7.471,13.289,15.006,18.244,18.796,31.438,28.178,26.286,glass"
"34.466,14.948,17.601,17.15,35.878,20.669,48.535,32.109,66.516,57.272,81.246,48.228,75.934,73.944,90.338,84.107,97.435,84.326,plastic"
"41.368,27.006,29.855,25.446,57.102,21.111,82.385,59.497,74.365,88.928,114.847,74.456,103.269,106.693,130.697,101.104,134.505,120.742,plastic"
"158.818,169.024,181.137,198.951,189.548,188.303,189.173,173.412,182.821,168.297,169.492,171.009,160.217,163.834,152.703,160.484,179.543,189.534,cotton"
"1.5,4.954,4.965,4.484,4.782,2.838,4.245,10.22,8.327,8.335,10.476,14.273,10.722,12.313,10.012,8.003,9.742,12.039,water"
"46.011,31.535,27.254,25.53,50.676,20.114,68.287,47.421,68.429,76.429,92.147,71.043,93.233,91.73,103.608,94.889,116.299,96.68,plastic"
"58.443,29.048,39.181,30.804,55.912,29.375,92.944,70.834,95.657,100.996,133.018,85.56,110.689,117.337,159.798,128.899,144.905,145.398,plastic"
"146.103,143.807,144.688,159.016,146.225,163.031,153.107,145.463,154.707,144.163,142.494,142.033,140.931,131.268,147.193,152.937,157.319,154.933,cotton"
"169.313,202.917,176.264,192.404,186.323,195.952,210.044,201.026,215.085,204.542,207.579,197.207,198.467,183.312,182.512,189.085,180.901,183.654,paper"
"51.971,63.727,85.703,98.767,127.591,132.441,140.841,142.072,139.601,138.668,117.009,132.563,112.207,100.87,79.096,80.631,69.829,59.234,skin"
"58.442,65.415,78.303,103.689,135.926,141.432,155.24,159.399,150.809,133.845,117.244,102.556,108.848,80.753,84.411,61.166,56.168,57.87,fruit"
"2.442,9.887,1.902,7.327,7.414,3.474,7.261,3.998,1.435,6.507,9.131,11.948,11.116,11.543,7.456,8.254,6.499,4.27,water"
"24.023,40.826,85.785,19.007,24.134,26.575,20.787,23.621,157.845,21.626,16.426,22.896,14.694,29.85,20.974,154.726,29.132,23.096,metal"
"156.172,164.013,149.818,174.498,165.55,174.812,169.07,188.467,188.581,188.593,183.964,179.673,167.503,170.043,160.188,159.001,162.9,159.109,paper"
"57.083,69.801,92.57,99.55,117.726,125.274,140.304,134.97,148.872,140.809,122.924,116.638,112.136,102.056,93.195,71.152,63.891,60.958,skin"
"106.929,117.64,119.502,118.191,120.452,129.643,131.238,120.118,129.589,125.988,132.677,130.055,126.772,115.81,133.891,111.855,110.32,124.16,paper"
"52.304,59.448,70.838,93.12,116.283,125.523,132.889,132.038,121.295,132.047,121.232,111.456,110.356,87.695,76.289,71.459,56.837,56.26,skin"
"49.708,47.622,63.801,82.244,98.427,107.574,106.529,109.582,117.128,102.81,97.357,96.964,88.799,74.878,62.784,59.105,58.802,55.876,skin"
"60.668,61.104,73.578,99.132,122.416,128.242,139.502,165.828,140.791,126.271,112.236,106.756,99.993,87.073,64.365,66.997,55.342,57.096,fruit"
"44.153,47.058,66.622,65.727,88.856,106.435,104.994,111.174,102.417,107.758,84.423,76.395,77.25,63.63,53.431,42.003,34.861,28.64,fruit"
"11.66,0.946,11.87,11.424,1.523,5.474,5.487,4.01,3.361,8.301,13.781,12.705,17.07,16.472,25.939,29.708,24.367,22.619,glass"
"140.571,137.199,136.887,149.295,143.736,160.984,162.301,159.119,155.676,153.425,162.202,153.717,156.128,156.469,151.002,142.652,150.948,139.258,paper"
"147.056,156.164,160.333,172.551,168.045,179.832,163.331,177.122,163.257,167.545,163.241,149.561,152.006,142.243,162.395,162.832,173.641,186.407,cotton"
"7.734,12.243,8.562,5.211,14.83,9.158,7.863,19.515,11.274,12.89,15.355,17.225,18.599,8.477,15.928,9.887,8.375,12.788,rubber"
"21.508,47.3,72.99,18.49,23.2,20.72,22.115,30.943,146.022,21.967,18.294,14.576,21.206,26.189,20.35,150.077,27.542,26.99,metal"
"11.356,4.742,5.673,6.674,9.064,9.368,13.148,10.008,14.688,13.76,17.003,13.76,14.594,22.351,11.846,14.149,8.876,5.744,rubber"
"2.459,3.372,4.506,2.813,10.352,3.973,11.076,2.937,3.026,8.504,7.286,10.475,8.931,15.962,23.607,30.584,23.935,25.9,glass"
"145.231,161.131,166.798,173.73,163.804,176.898,176.397,175.609,158.04,162.406,151.798,154.506,143.348,143.225,150.493,147.929,168.378,174.121,cotton"
"13.095,5.745,6.417,5.794,4.446,6.891,8.945,5.925,9.046,9.457,15.064,11.241,11.219,11.557,13.184,9.945,11.089,9.293,rubber"
"20.389,36.375,77.548,21.603,24.278,19.876,15.741,20.939,139.523,23.614,19.442,9.902,34.292,21.636,21.349,138.447,14.762,20.805,metal"
"75.998,81.628,88.512,92.84,95.848,110.166,110.205,106.186,116.873,105.634,102.942,101.728,85.092,95.185,84.724,77.327,72.954,73.935,wood"
"8.429,7.967,9.765,8.124,8.209,4.04,12.816,10.243,11.742,12.716,11.348,13.416,13.086,18.425,8.94,9.504,10.087,12.876,water"
"163.151,169.427,173.863,195.608,177.542,190.173,199.023,187.288,184.862,175.898,159.125,161.706,147.728,163.669,149.987,156.077,171.746,184.615,cotton"
"30.6,11.96,22.455,15.028,38.353,15.468,58.007,40.769,56.079,53.471,74.605,47.702,65.006,72.785,93.651,72.904,89.649,85.101,plastic"
"143.656,158.54,153.894,164.279,156.263,170.729,168.072,164.306,169.615,165.76,160.913,155.008,143.819,140.577,152.12,150.597,168.445,176.978,cotton"
"23.256,36.628,81.635,21.248,17.933,19.171,12.336,25.437,135.494,19.697,16.822,18.431,25.205,18.957,18.277,134.34,20.08,25.655,metal"
"95.664,108.86,109.338,117.864,136.589,134.401,149.194,150.477,142.838,131.506,137.923,134.36,126.71,120.977,113.143,109.513,90.661,91.942,wood"
"179.873,189.88,187.549,199.035,197.515,208.913,214.971,208.771,189.533,203.953,208.295,199.273,203.307,191.829,177.989,196.993,175.776,189.06,paper"
"8.429,8.34,0.0,5.724,7.249,7.948,7.421,9.747,7.253,13.273,12.845,13.964,11.643,10.952,11.772,13.337,3.143,1.846,rubber"
"46.263,24.712,32.209,22.303,53.689,16.068,74.128,61.616,69.301,72.396,108.024,74.107,94.331,87.012,116.142,114.982,125.697,115.306,plastic"
"145.529,151.259,145.619,169.881,166.771,174.256,165.411,169.307,163.347,151.78,156.49,155.04,148.898,133.381,138.139,160.951,162.029,165.999,cotton"
"0.0,5.849,2.043,0.0,7.4,11.098,7.974,2.145,0.768,11.347,5.107,16.036,18.533,26.867,27.942,36.534,37.614,29.375,glass"
"64.475,70.645,97.637,123.964,139.583,170.611,186.6,163.388,173.741,152.552,143.275,119.753,120.25,85.155,74.01,70.717,63.493,53.577,fruit"
"148.659,148.104,150.376,170.066,181.518,170.424,171.202,151.601,162.284,158.216,151.42,154.736,142.756,142.253,143.496,148.491,179.581,157.879,cotton"
"49.732,54.525,70.005,82.734,109.163,119.792,113.354,122.374,111.475,118.497,108.686,112.558,101.32,93.415,75.403,64.801,66.154,55.401,skin"
"5.307,7.272,6.139,6.322,6.017,7.193,8.045,5.52,7.779,6.944,10.592,9.869,12.882,13.501,8.479,9.779,10.242,7.371,water"
"50.321,54.394,67.988,99.645,111.582,128.39,133.285,138.156,120.808,121.825,106.02,100.267,91.66,79.117,67.741,60.354,49.857,52.609,fruit"
"84.906,90.213,95.937,108.287,121.777,119.783,124.562,132.36,136.575,132.308,123.91,126.239,119.625,108.963,97.671,100.268,82.837,80.56,wood"
"0.0,4.41,6.638,5.91,10.867,10.688,5.608,4.104,3.691,9.86,6.571,7.063,11.35,22.094,21.03,29.106,29.838,21.738,glass"
"38.128,16.229,23.385,21.656,47.599,26.283,66.716,41.502,71.621,64.815,85.707,66.359,79.754,81.066,99.787,82.09,108.442,101.174,plastic"
"3.601,9.137,7.529,8.944,7.8,3.443,6.968,8.115,3.497,5.102,10.7,11.071,15.026,8.502,4.748,7.606,8.851,4.864,water"
"37.535,17.5,32.08,22.435,55.857,25.616,67.748,58.863,69.715,71.719,99.66,66.815,93.277,92.321,100.991,95.684,108.055,102.855,plastic"
"0.0,3.254,1.726,4.491,4.441,3.733,8.042,2.368,11.475,9.633,12.613,9.164,15.936,15.856,27.342,23.836,31.71,26.324,glass"
"79.566,89.195,93.555,107.071,113.157,123.941,129.654,125.546,120.664,121.023,123.028,99.559,112.631,104.691,102.226,94.222,92.377,75.092,wood"
"40.165,50.563,72.887,93.656,101.735,127.276,131.89,136.799,131.175,114.713,117.386,111.488,86.677,71.556,60.557,53.738,53.247,32.752,fruit"
